01	0	1	0-1	50	1346	67300
02	0	2	0-2	50	2024	101200
03	0	3	0-3	50	3414	170700
04	0	4	0-1-7-6-4	50	4261	213050
05	0	5	0-2-5	50	4397	219850
06	0	6	0-1-7-6	50	3456	172800
07	0	7	0-1-7	50	2578	128900
08	0	8	0-1-7-9-8	50	3897	194850
09	0	9	0-1-7-9	50	3355	167750
010	0	10	0-1-7-9-11-10	50	4641	232050
011	0	11	0-1-7-9-11	50	4346	217300
012	0	12	0-1-7-9-13-12	50	4600	230000
013	0	13	0-1-7-9-13	50	4089	204450
10	1	0	1-0	50	1346	67300
12	1	2	1-2	50	770	38500
13	1	3	1-7-6-4-3	50	3763	188150
14	1	4	1-7-6-4	50	2915	145750
15	1	5	1-2-5	50	3143	157150
16	1	6	1-7-6	50	2110	105500
17	1	7	1-7	50	1232	61600
18	1	8	1-7-9-8	50	2551	127550
19	1	9	1-7-9	50	2009	100450
110	1	10	1-7-9-11-10	50	3295	164750
111	1	11	1-7-9-11	50	3000	150000
112	1	12	1-7-9-13-12	50	3254	162700
113	1	13	1-7-9-13	50	2743	137150
20	2	0	2-0	50	2024	101200
21	2	1	2-1	50	770	38500
23	2	3	2-1-7-6-4-3	50	4533	226650
24	2	4	2-1-7-6-4	50	3685	184250
25	2	5	2-5	50	2373	118650
26	2	6	2-1-7-6	50	2880	144000
27	2	7	2-1-7	50	2002	100100
28	2	8	2-1-7-9-8	50	3321	166050
29	2	9	2-1-7-9	50	2779	138950
210	2	10	2-1-7-9-11-10	50	4065	203250
211	2	11	2-1-7-9-11	50	3770	188500
212	2	12	2-1-7-9-13-12	50	4024	201200
213	2	13	2-1-7-9-13	50	3513	175650
30	3	0	3-0	50	3414	170700
31	3	1	3-4-6-7-1	50	3763	188150
32	3	2	3-4-6-7-1-2	50	4533	226650
34	3	4	3-4	50	848	42400
35	3	5	3-4-5	50	2509	125450
36	3	6	3-4-6	50	1653	82650
37	3	7	3-4-6-7	50	2531	126550
38	3	8	3-4-5-8	50	3788	189400
39	3	9	3-4-6-7-9	50	3308	165400
310	3	10	3-10	50	2616	130800
311	3	11	3-10-11	50	2911	145550
312	3	12	3-10-13-12	50	3692	184600
313	3	13	3-10-13	50	3181	159050
40	4	0	4-6-7-1-0	50	4261	213050
41	4	1	4-6-7-1	50	2915	145750
42	4	2	4-6-7-1-2	50	3685	184250
43	4	3	4-3	50	848	42400
45	4	5	4-5	50	1661	83050
46	4	6	4-6	50	805	40250
47	4	7	4-6-7	50	1683	84150
48	4	8	4-5-8	50	2940	147000
49	4	9	4-6-7-9	50	2460	123000
410	4	10	4-3-10	50	3464	173200
411	4	11	4-6-7-9-11	50	3451	172550
412	4	12	4-6-7-9-13-12	50	3705	185250
413	4	13	4-6-7-9-13	50	3194	159700
50	5	0	5-2-0	50	4397	219850
51	5	1	5-2-1	50	3143	157150
52	5	2	5-2	50	2373	118650
