01	0	1	0-1	100	1	100
02	0	2	0-1-2	100	2	200
03	0	3	0-1-2-3	100	3	300
04	0	4	0-1-4	100	2	200
05	0	5	0-5	100	1	100
10	1	0	1-0	100	1	100
12	1	2	1-2	100	1	100
13	1	3	1-2-3	100	2	200
14	1	4	1-4	100	1	100
15	1	5	1-0-5	100	2	200
20	2	0	2-1-0	100	2	200
21	2	1	2-1	100	1	100
23	2	3	2-3	100	1	100
24	2	4	2-1-4	100	2	200
25	2	5	2-1-0-5	100	3	300
30	3	0	3-2-1-0	100	3	300
31	3	1	3-2-1	100	2	200
32	3	2	3-2	100	1	100
34	3	4	3-4	100	1	100
35	3	5	3-4-5	100	2	200
40	4	0	4-1-0	100	2	200
41	4	1	4-1	100	1	100
42	4	2	4-1-2	100	2	200
43	4	3	4-3	100	1	100
45	4	5	4-5	100	1	100
50	5	0	5-0	100	1	100
51	5	1	5-0-1	100	2	200
52	5	2	5-0-1-2	100	3	300
53	5	3	5-4-3	100	2	200
54	5	4	5-4	100	1	100
