0	1	17
0	2	194
0	3	95
0	4	22
0	5	136
0	6	63
0	7	11
0	8	27
0	9	90
0	10	14
0	11	56
0	12	150
0	13	69
1	0	65
1	2	19
1	3	127
1	4	180
1	5	125
1	6	69
1	7	107
1	8	63
1	9	46
1	10	13
1	11	163
1	12	96
1	13	195
2	0	38
2	1	121
2	3	147
2	4	1
2	5	54
2	6	158
2	7	84
2	8	107
2	9	110
2	10	39
2	11	165
2	12	193
2	13	49
3	0	16
3	1	24
3	2	187
3	4	140
3	5	10
3	6	119
3	7	129
3	8	152
3	9	88
3	10	61
3	11	164
3	12	114
3	13	124
4	0	35
4	1	157
4	2	182
4	3	105
4	5	42
4	6	168
4	7	184
4	8	95
4	9	102
4	10	36
4	11	162
4	12	37
4	13	32
5	0	20
5	1	5
5	2	145
5	3	174
5	4	107
5	6	199
5	7	120
5	8	4
5	9	151
5	10	51
5	11	100
5	12	107
5	13	88
6	0	107
6	1	140
6	2	150
6	3	199
6	4	152
6	5	6
6	7	41
6	8	34
6	9	194
6	10	22
6	11	128
6	12	173
6	13	43
7	0	67
7	1	197
7	2	17
7	3	168
7	4	116
7	5	89
7	6	34
7	8	142
7	9	101
7	10	181
7	11	26
7	12	32
7	13	53
8	0	37
8	1	150
8	2	50
8	3	160
8	4	7
8	5	162
8	6	147
8	7	193
8	9	156
8	10	133
8	11	111
8	12	137
8	13	166
9	0	73
9	1	64
9	2	151
9	3	198
9	4	126
9	5	53
9	6	59
9	7	162
9	8	24
9	10	98
9	11	13
9	12	46
9	13	191
10	0	194
10	1	142
10	2	133
10	3	158
10	4	172
10	5	92
10	6	195
10	7	41
10	8	194
10	9	85
10	11	87
10	12	92
10	13	194
11	0	46
11	1	31
11	2	199
11	3	141
11	4	127
11	5	128
11	6	113
11	7	28
11	8	8
11	9	106
11	10	6
11	12	32
11	13	198
12	0	22
12	1	63
12	2	1
12	3	116
12	4	168
12	5	7
12	6	58
12	7	197
12	8	148
12	9	87
12	10	126
12	11	66
12	13	32
13	0	55
13	1	171
13	2	92
13	3	4
13	4	165
13	5	152
13	6	150
13	7	173
13	8	178
13	9	155
13	10	47
13	11	95
13	12	124
