01	0	1	0-1	150	1346	201900
01	0	1	0-2-1	150	2794	419100
02	0	2	0-2	150	2024	303600
02	0	2	0-1-2	150	2116	317400
03	0	3	0-3	150	3414	512100
03	0	3	0-1-7-6-4-3	150	5109	766350
04	0	4	0-1-7-6-4	150	4261	639150
04	0	4	0-3-4	150	4262	639300
05	0	5	0-2-5	150	4397	659550
05	0	5	0-1-2-5	150	4489	673350
06	0	6	0-1-7-6	150	3456	518400
06	0	6	0-2-1-7-6	150	4904	735600
07	0	7	0-1-7	150	2578	386700
07	0	7	0-2-1-7	150	4026	603900
08	0	8	0-1-7-9-8	150	3897	584550
08	0	8	0-2-1-7-9-8	150	5345	801750
09	0	9	0-1-7-9	150	3355	503250
09	0	9	0-2-1-7-9	150	4803	720450
010	0	10	0-1-7-9-11-10	150	4641	696150
010	0	10	0-1-7-9-13-10	150	4654	698100
011	0	11	0-1-7-9-11	150	4346	651900
011	0	11	0-1-7-9-13-10-11	150	4949	742350
012	0	12	0-1-7-9-13-12	150	4600	690000
012	0	12	0-1-7-9-11-12	150	5450	817500
013	0	13	0-1-7-9-13	150	4089	613350
013	0	13	0-1-7-9-11-10-13	150	5206	780900
10	1	0	1-0	150	1346	201900
10	1	0	1-2-0	150	2794	419100
12	1	2	1-2	150	770	115500
12	1	2	1-0-2	150	3370	505500
13	1	3	1-7-6-4-3	150	3763	564450
13	1	3	1-0-3	150	4760	714000
14	1	4	1-7-6-4	150	2915	437250
14	1	4	1-2-5-4	150	4804	720600
15	1	5	1-2-5	150	3143	471450
15	1	5	1-7-9-8-5	150	3830	574500
16	1	6	1-7-6	150	2110	316500
16	1	6	1-2-5-4-6	150	5609	841350
17	1	7	1-7	150	1232	184800
17	1	7	1-2-5-8-9-7	150	5741	861150
18	1	8	1-7-9-8	150	2551	382650
18	1	8	1-2-5-8	150	4422	663300
19	1	9	1-7-9	150	2009	301350
19	1	9	1-2-5-8-9	150	4964	744600
110	1	10	1-7-9-11-10	150	3295	494250
110	1	10	1-7-9-13-10	150	3308	496200
111	1	11	1-7-9-11	150	3000	450000
111	1	11	1-7-9-13-10-11	150	3603	540450
112	1	12	1-7-9-13-12	150	3254	488100
112	1	12	1-7-9-11-12	150	4104	615600
113	1	13	1-7-9-13	150	2743	411450
113	1	13	1-7-9-11-10-13	150	3860	579000
20	2	0	2-0	150	2024	303600
20	2	0	2-1-0	150	2116	317400
21	2	1	2-1	150	770	115500
21	2	1	2-0-1	150	3370	505500
23	2	3	2-1-7-6-4-3	150	4533	679950
23	2	3	2-5-4-3	150	4882	732300
24	2	4	2-1-7-6-4	150	3685	552750
24	2	4	2-5-4	150	4034	605100
25	2	5	2-5	150	2373	355950
25	2	5	2-1-7-9-8-5	150	4600	690000
26	2	6	2-1-7-6	150	2880	432000
26	2	6	2-5-4-6	150	4839	725850
27	2	7	2-1-7	150	2002	300300
27	2	7	2-0-1-7	150	4602	690300
28	2	8	2-1-7-9-8	150	3321	498150
28	2	8	2-5-8	150	3652	547800
29	2	9	2-1-7-9	150	2779	416850
29	2	9	2-5-8-9	150	4194	629100
210	2	10	2-1-7-9-11-10	150	4065	609750
210	2	10	2-1-7-9-13-10	150	4078	611700
211	2	11	2-1-7-9-11	150	3770	565500
211	2	11	2-1-7-9-13-10-11	150	4373	655950
212	2	12	2-1-7-9-13-12	150	4024	603600
212	2	12	2-5-12	150	4658	698700
213	2	13	2-1-7-9-13	150	3513	526950
213	2	13	2-1-7-9-11-10-13	150	4630	694500
30	3	0	3-0	150	3414	512100
30	3	0	3-4-6-7-1-0	150	5109	766350
31	3	1	3-4-6-7-1	150	3763	564450
31	3	1	3-0-1	150	4760	714000
32	3	2	3-4-6-7-1-2	150	4533	679950
32	3	2	3-4-5-2	150	4882	732300
34	3	4	3-4	150	848	127200
34	3	4	3-10-11-9-7-6-4	150	6362	954300
35	3	5	3-4-5	150	2509	376350
35	3	5	3-4-6-7-9-8-5	150	5129	769350
36	3	6	3-4-6	150	1653	247950
36	3	6	3-10-11-9-7-6	150	5557	833550
37	3	7	3-4-6-7	150	2531	379650
37	3	7	3-10-11-9-7	150	4679	701850
38	3	8	3-4-5-8	150	3788	568200
38	3	8	3-4-6-7-9-8	150	3850	577500
39	3	9	3-4-6-7-9	150	3308	496200
39	3	9	3-10-11-9	150	3902	585300
310	3	10	3-10	150	2616	392400
310	3	10	3-4-6-7-9-11-10	150	4594	689100
311	3	11	3-10-11	150	2911	436650
311	3	11	3-4-6-7-9-11	150	4299	644850
312	3	12	3-10-13-12	150	3692	553800
312	3	12	3-10-11-12	150	4015	602250
313	3	13	3-10-13	150	3181	477150
313	3	13	3-4-6-7-9-13	150	4042	606300
40	4	0	4-6-7-1-0	150	4261	639150
40	4	0	4-3-0	150	4262	639300
41	4	1	4-6-7-1	150	2915	437250
41	4	1	4-5-2-1	150	4804	720600
42	4	2	4-6-7-1-2	150	3685	552750
42	4	2	4-5-2	150	4034	605100
43	4	3	4-3	150	848	127200
43	4	3	4-6-7-1-0-3	150	7675	1151250
45	4	5	4-5	150	1661	249150
45	4	5	4-6-7-9-8-5	150	4281	642150
46	4	6	4-6	150	805	120750
46	4	6	4-5-8-9-7-6	150	5137	770550
47	4	7	4-6-7	150	1683	252450
47	4	7	4-5-8-9-7	150	4259	638850
48	4	8	4-5-8	150	2940	441000
48	4	8	4-6-7-9-8	150	3002	450300
49	4	9	4-6-7-9	150	2460	369000
49	4	9	4-5-8-9	150	3482	522300
410	4	10	4-3-10	150	3464	519600
410	4	10	4-6-7-9-11-10	150	3746	561900
411	4	11	4-6-7-9-11	150	3451	517650
411	4	11	4-3-10-11	150	3759	563850
412	4	12	4-6-7-9-13-12	150	3705	555750
412	4	12	4-5-12	150	3946	591900
413	4	13	4-6-7-9-13	150	3194	479100
413	4	13	4-3-10-13	150	4029	604350
50	5	0	5-2-0	150	4397	659550
50	5	0	5-2-1-0	150	4489	673350
51	5	1	5-2-1	150	3143	471450
51	5	1	5-8-9-7-1	150	3830	574500
52	5	2	5-2	150	2373	355950
52	5	2	5-8-9-7-1-2	150	4600	690000
53	5	3	5-4-3	150	2509	376350
53	5	3	5-8-9-7-6-4-3	150	5129	769350
54	5	4	5-4	150	1661	249150
54	5	4	5-8-9-7-6-4	150	4281	642150
56	5	6	5-4-6	150	2466	369900
56	5	6	5-8-9-7-6	150	3476	521400
57	5	7	5-8-9-7	150	2598	389700
57	5	7	5-4-6-7	150	3344	501600
58	5	8	5-8	150	1279	191850
58	5	8	5-12-13-9-8	150	4072	610800
59	5	9	5-8-9	150	1821	273150
59	5	9	5-12-13-9	150	3530	529500
510	5	10	5-8-9-11-10	150	3107	466050
510	5	10	5-8-9-13-10	150	3120	468000
511	5	11	5-8-9-11	150	2812	421800
511	5	11	5-12-11	150	3389	508350
512	5	12	5-12	150	2285	342750
512	5	12	5-8-9-13-12	150	3066	459900
513	5	13	5-8-9-13	150	2555	383250
513	5	13	5-12-13	150	2796	419400
60	6	0	6-7-1-0	150	3456	518400
60	6	0	6-7-1-2-0	150	4904	735600
61	6	1	6-7-1	150	2110	316500
61	6	1	6-4-5-2-1	150	5609	841350
62	6	2	6-7-1-2	150	2880	432000
62	6	2	6-4-5-2	150	4839	725850
63	6	3	6-4-3	150	1653	247950
63	6	3	6-7-9-8-5-4-3	150	5985	897750
64	6	4	6-4	150	805	120750
64	6	4	6-7-9-8-5-4	150	5137	770550
65	6	5	6-4-5	150	2466	369900
65	6	5	6-7-9-8-5	150	3476	521400
67	6	7	6-7	150	878	131700
67	6	7	6-4-5-8-9-7	150	5064	759600
68	6	8	6-7-9-8	150	2197	329550
68	6	8	6-4-5-8	150	3745	561750
69	6	9	6-7-9	150	1655	248250
69	6	9	6-4-5-8-9	150	4287	643050
610	6	10	6-7-9-11-10	150	2941	441150
610	6	10	6-7-9-13-10	150	2954	443100
611	6	11	6-7-9-11	150	2646	396900
611	6	11	6-7-9-13-10-11	150	3249	487350
612	6	12	6-7-9-13-12	150	2900	435000
612	6	12	6-7-9-11-12	150	3750	562500
613	6	13	6-7-9-13	150	2389	358350
613	6	13	6-7-9-11-10-13	150	3506	525900
70	7	0	7-1-0	150	2578	386700
70	7	0	7-1-2-0	150	4026	603900
71	7	1	7-1	150	1232	184800
71	7	1	7-9-8-5-2-1	150	5741	861150
72	7	2	7-1-2	150	2002	300300
72	7	2	7-1-0-2	150	4602	690300
73	7	3	7-6-4-3	150	2531	379650
73	7	3	7-9-8-5-4-3	150	5107	766050
74	7	4	7-6-4	150	1683	252450
74	7	4	7-9-8-5-4	150	4259	638850
75	7	5	7-9-8-5	150	2598	389700
75	7	5	7-6-4-5	150	3344	501600
