0	1	6
0	2	123
0	3	198
0	4	166
0	5	97
0	6	195
0	7	82
0	8	114
0	9	43
0	10	68
0	11	88
0	12	168
0	13	114
1	0	13
1	2	18
1	3	122
1	4	115
1	5	161
1	6	136
1	7	70
1	8	85
1	9	29
1	10	39
1	11	75
1	12	12
1	13	188
2	0	0
2	1	75
2	3	77
2	4	44
2	5	183
2	6	143
2	7	164
2	8	1
2	9	132
2	10	84
2	11	178
2	12	25
2	13	153
3	0	3
3	1	46
3	2	37
3	4	96
3	5	142
3	6	142
3	7	163
3	8	21
3	9	101
3	10	69
3	11	35
3	12	163
3	13	91
4	0	78
4	1	103
4	2	137
4	3	163
4	5	4
4	6	73
4	7	55
4	8	103
4	9	180
4	10	44
4	11	169
4	12	122
4	13	114
5	0	127
5	1	22
5	2	184
5	3	7
5	4	7
5	6	91
5	7	165
5	8	147
5	9	68
5	10	28
5	11	48
5	12	134
5	13	116
6	0	114
6	1	141
6	2	138
6	3	2
6	4	154
6	5	55
6	7	145
6	8	53
6	9	126
6	10	155
6	11	185
6	12	144
6	13	139
7	0	124
7	1	146
7	2	194
7	3	130
7	4	27
7	5	174
7	6	195
7	8	82
7	9	82
7	10	51
7	11	50
7	12	56
7	13	184
8	0	12
8	1	146
8	2	24
8	3	159
8	4	196
8	5	75
8	6	7
8	7	159
8	9	68
8	10	46
8	11	130
8	12	5
8	13	33
9	0	40
9	1	152
9	2	195
9	3	18
9	4	149
9	5	127
9	6	142
9	7	116
9	8	19
9	10	150
9	11	100
9	12	49
9	13	42
10	0	13
10	1	14
10	2	51
10	3	18
10	4	39
10	5	101
10	6	17
10	7	43
10	8	177
10	9	47
10	11	35
10	12	3
10	13	88
11	0	60
11	1	144
11	2	108
11	3	63
11	4	190
11	5	36
11	6	127
11	7	134
11	8	78
11	9	61
11	10	53
11	12	66
11	13	63
12	0	70
12	1	151
12	2	193
12	3	87
12	4	65
12	5	57
12	6	42
12	7	191
12	8	127
12	9	153
12	10	82
12	11	38
12	13	66
13	0	187
13	1	42
13	2	37
13	3	146
13	4	57
13	5	131
13	6	33
13	7	0
13	8	117
13	9	54
13	10	179
13	11	45
13	12	23
