01	0	1	0-1	100	1346	134600
01	0	1	0-2-1	100	2794	279400
01	0	1	0-3-4-6-7-1	100	7177	717700
01	0	1	0-2-5-8-9-7-1	100	8227	822700
02	0	2	0-2	100	2024	202400
02	0	2	0-1-2	100	2116	211600
02	0	2	0-1-7-9-8-5-2	100	7549	754900
02	0	2	0-3-4-6-7-1-2	100	7947	794700
03	0	3	0-3	100	3414	341400
03	0	3	0-1-7-6-4-3	100	5109	510900
03	0	3	0-2-1-7-6-4-3	100	6557	655700
03	0	3	0-2-5-4-3	100	6906	690600
04	0	4	0-1-7-6-4	100	4261	426100
04	0	4	0-3-4	100	4262	426200
04	0	4	0-2-1-7-6-4	100	5709	570900
04	0	4	0-2-5-4	100	6058	605800
05	0	5	0-2-5	100	4397	439700
05	0	5	0-1-2-5	100	4489	448900
05	0	5	0-1-7-9-8-5	100	5176	517600
05	0	5	0-1-7-6-4-5	100	5922	592200
06	0	6	0-1-7-6	100	3456	345600
06	0	6	0-2-1-7-6	100	4904	490400
06	0	6	0-3-4-6	100	5067	506700
06	0	6	0-2-5-4-6	100	6863	686300
07	0	7	0-1-7	100	2578	257800
07	0	7	0-2-1-7	100	4026	402600
07	0	7	0-3-4-6-7	100	5945	594500
07	0	7	0-2-5-8-9-7	100	6995	699500
08	0	8	0-1-7-9-8	100	3897	389700
08	0	8	0-2-1-7-9-8	100	5345	534500
08	0	8	0-2-5-8	100	5676	567600
08	0	8	0-1-2-5-8	100	5768	576800
09	0	9	0-1-7-9	100	3355	335500
09	0	9	0-2-1-7-9	100	4803	480300
09	0	9	0-2-5-8-9	100	6218	621800
09	0	9	0-1-2-5-8-9	100	6310	631000
010	0	10	0-1-7-9-11-10	100	4641	464100
010	0	10	0-1-7-9-13-10	100	4654	465400
010	0	10	0-1-7-9-13-12-11-10	100	5999	599900
010	0	10	0-3-10	100	6030	603000
011	0	11	0-1-7-9-11	100	4346	434600
011	0	11	0-1-7-9-13-10-11	100	4949	494900
011	0	11	0-1-7-9-13-12-11	100	5704	570400
011	0	11	0-2-1-7-9-11	100	5794	579400
012	0	12	0-1-7-9-13-12	100	4600	460000
012	0	12	0-1-7-9-11-12	100	5450	545000
012	0	12	0-1-7-9-11-10-13-12	100	5717	571700
012	0	12	0-2-1-7-9-13-12	100	6048	604800
013	0	13	0-1-7-9-13	100	4089	408900
013	0	13	0-1-7-9-11-10-13	100	5206	520600
013	0	13	0-2-1-7-9-13	100	5537	553700
013	0	13	0-1-7-9-11-12-13	100	5961	596100
10	1	0	1-0	100	1346	134600
10	1	0	1-2-0	100	2794	279400
10	1	0	1-7-6-4-3-0	100	7177	717700
10	1	0	1-7-9-8-5-2-0	100	8227	822700
12	1	2	1-2	100	770	77000
12	1	2	1-0-2	100	3370	337000
12	1	2	1-7-9-8-5-2	100	6203	620300
12	1	2	1-7-6-4-5-2	100	6949	694900
13	1	3	1-7-6-4-3	100	3763	376300
13	1	3	1-0-3	100	4760	476000
13	1	3	1-2-5-4-3	100	5652	565200
13	1	3	1-7-9-11-10-3	100	5911	591100
14	1	4	1-7-6-4	100	2915	291500
14	1	4	1-2-5-4	100	4804	480400
14	1	4	1-7-9-8-5-4	100	5491	549100
14	1	4	1-0-3-4	100	5608	560800
15	1	5	1-2-5	100	3143	314300
15	1	5	1-7-9-8-5	100	3830	383000
15	1	5	1-7-6-4-5	100	4576	457600
15	1	5	1-7-9-13-12-5	100	5539	553900
16	1	6	1-7-6	100	2110	211000
16	1	6	1-2-5-4-6	100	5609	560900
16	1	6	1-7-9-8-5-4-6	100	6296	629600
16	1	6	1-0-3-4-6	100	6413	641300
17	1	7	1-7	100	1232	123200
17	1	7	1-2-5-8-9-7	100	5741	574100
17	1	7	1-2-5-4-6-7	100	6487	648700
17	1	7	1-0-3-4-6-7	100	7291	729100
18	1	8	1-7-9-8	100	2551	255100
18	1	8	1-2-5-8	100	4422	442200
18	1	8	1-7-6-4-5-8	100	5855	585500
18	1	8	1-7-9-13-12-5-8	100	6818	681800
19	1	9	1-7-9	100	2009	200900
19	1	9	1-2-5-8-9	100	4964	496400
19	1	9	1-7-6-4-5-8-9	100	6397	639700
19	1	9	1-2-5-12-13-9	100	6673	667300
110	1	10	1-7-9-11-10	100	3295	329500
110	1	10	1-7-9-13-10	100	3308	330800
110	1	10	1-7-9-13-12-11-10	100	4653	465300
110	1	10	1-7-9-11-12-13-10	100	5180	518000
111	1	11	1-7-9-11	100	3000	300000
111	1	11	1-7-9-13-10-11	100	3603	360300
111	1	11	1-7-9-13-12-11	100	4358	435800
111	1	11	1-2-5-8-9-11	100	5955	595500
112	1	12	1-7-9-13-12	100	3254	325400
112	1	12	1-7-9-11-12	100	4104	410400
112	1	12	1-7-9-11-10-13-12	100	4371	437100
