01	0	1	0-1	23	1346	30958
01	0	1	0-2-1	23	2794	64262
01	0	1	0-3-4-6-7-1	23	7177	165071
01	0	1	0-2-5-8-9-7-1	23	8227	189221
02	0	2	0-2	16	2024	32384
02	0	2	0-1-2	16	2116	33856
02	0	2	0-1-7-9-8-5-2	16	7549	120784
02	0	2	0-3-4-6-7-1-2	16	7947	127152
03	0	3	0-3	39	3414	133146
03	0	3	0-1-7-6-4-3	39	5109	199251
03	0	3	0-2-1-7-6-4-3	39	6557	255723
03	0	3	0-2-5-4-3	39	6906	269334
04	0	4	0-1-7-6-4	43	4261	183223
04	0	4	0-3-4	43	4262	183266
04	0	4	0-2-1-7-6-4	43	5709	245487
04	0	4	0-2-5-4	43	6058	260494
05	0	5	0-2-5	2	4397	8794
05	0	5	0-1-2-5	2	4489	8978
05	0	5	0-1-7-9-8-5	2	5176	10352
05	0	5	0-1-7-6-4-5	2	5922	11844
06	0	6	0-1-7-6	18	3456	62208
06	0	6	0-2-1-7-6	18	4904	88272
06	0	6	0-3-4-6	18	5067	91206
06	0	6	0-2-5-4-6	18	6863	123534
07	0	7	0-1-7	12	2578	30936
07	0	7	0-2-1-7	12	4026	48312
07	0	7	0-3-4-6-7	12	5945	71340
07	0	7	0-2-5-8-9-7	12	6995	83940
08	0	8	0-1-7-9-8	44	3897	171468
08	0	8	0-2-1-7-9-8	44	5345	235180
08	0	8	0-2-5-8	44	5676	249744
08	0	8	0-1-2-5-8	44	5768	253792
09	0	9	0-1-7-9	23	3355	77165
09	0	9	0-2-1-7-9	23	4803	110469
09	0	9	0-2-5-8-9	23	6218	143014
09	0	9	0-1-2-5-8-9	23	6310	145130
010	0	10	0-1-7-9-11-10	46	4641	213486
010	0	10	0-1-7-9-13-10	46	4654	214084
010	0	10	0-1-7-9-13-12-11-10	46	5999	275954
010	0	10	0-3-10	46	6030	277380
011	0	11	0-1-7-9-11	7	4346	30422
011	0	11	0-1-7-9-13-10-11	7	4949	34643
011	0	11	0-1-7-9-13-12-11	7	5704	39928
011	0	11	0-2-1-7-9-11	7	5794	40558
012	0	12	0-1-7-9-13-12	15	4600	69000
012	0	12	0-1-7-9-11-12	15	5450	81750
012	0	12	0-1-7-9-11-10-13-12	15	5717	85755
012	0	12	0-2-1-7-9-13-12	15	6048	90720
013	0	13	0-1-7-9-13	18	4089	73602
013	0	13	0-1-7-9-11-10-13	18	5206	93708
013	0	13	0-2-1-7-9-13	18	5537	99666
013	0	13	0-1-7-9-11-12-13	18	5961	107298
10	1	0	1-0	48	1346	64608
10	1	0	1-2-0	48	2794	134112
10	1	0	1-7-6-4-3-0	48	7177	344496
10	1	0	1-7-9-8-5-2-0	48	8227	394896
12	1	2	1-2	49	770	37730
12	1	2	1-0-2	49	3370	165130
12	1	2	1-7-9-8-5-2	49	6203	303947
12	1	2	1-7-6-4-5-2	49	6949	340501
13	1	3	1-7-6-4-3	41	3763	154283
13	1	3	1-0-3	41	4760	195160
13	1	3	1-2-5-4-3	41	5652	231732
13	1	3	1-7-9-11-10-3	41	5911	242351
14	1	4	1-7-6-4	5	2915	14575
14	1	4	1-2-5-4	5	4804	24020
14	1	4	1-7-9-8-5-4	5	5491	27455
14	1	4	1-0-3-4	5	5608	28040
15	1	5	1-2-5	20	3143	62860
15	1	5	1-7-9-8-5	20	3830	76600
15	1	5	1-7-6-4-5	20	4576	91520
15	1	5	1-7-9-13-12-5	20	5539	110780
16	1	6	1-7-6	18	2110	37980
16	1	6	1-2-5-4-6	18	5609	100962
16	1	6	1-7-9-8-5-4-6	18	6296	113328
16	1	6	1-0-3-4-6	18	6413	115434
17	1	7	1-7	34	1232	41888
17	1	7	1-2-5-8-9-7	34	5741	195194
17	1	7	1-2-5-4-6-7	34	6487	220558
17	1	7	1-0-3-4-6-7	34	7291	247894
18	1	8	1-7-9-8	4	2551	10204
18	1	8	1-2-5-8	4	4422	17688
18	1	8	1-7-6-4-5-8	4	5855	23420
18	1	8	1-7-9-13-12-5-8	4	6818	27272
19	1	9	1-7-9	11	2009	22099
19	1	9	1-2-5-8-9	11	4964	54604
19	1	9	1-7-6-4-5-8-9	11	6397	70367
19	1	9	1-2-5-12-13-9	11	6673	73403
110	1	10	1-7-9-11-10	23	3295	75785
110	1	10	1-7-9-13-10	23	3308	76084
110	1	10	1-7-9-13-12-11-10	23	4653	107019
110	1	10	1-7-9-11-12-13-10	23	5180	119140
111	1	11	1-7-9-11	39	3000	117000
111	1	11	1-7-9-13-10-11	39	3603	140517
111	1	11	1-7-9-13-12-11	39	4358	169962
111	1	11	1-2-5-8-9-11	39	5955	232245
112	1	12	1-7-9-13-12	15	3254	48810
112	1	12	1-7-9-11-12	15	4104	61560
112	1	12	1-7-9-11-10-13-12	15	4371	65565
112	1	12	1-7-9-13-10-11-12	15	4707	70605
113	1	13	1-7-9-13	30	2743	82290
113	1	13	1-7-9-11-10-13	30	3860	115800
113	1	13	1-7-9-11-12-13	30	4615	138450
113	1	13	1-2-5-8-9-13	30	5698	170940
20	2	0	2-0	49	2024	99176
20	2	0	2-1-0	49	2116	103684
20	2	0	2-5-8-9-7-1-0	49	7549	369901
20	2	0	2-1-7-6-4-3-0	49	7947	389403
21	2	1	2-1	33	770	25410
21	2	1	2-0-1	33	3370	111210
21	2	1	2-5-8-9-7-1	33	6203	204699
21	2	1	2-5-4-6-7-1	33	6949	229317
23	2	3	2-1-7-6-4-3	41	4533	185853
23	2	3	2-5-4-3	41	4882	200162
23	2	3	2-0-3	41	5438	222958
23	2	3	2-1-0-3	41	5530	226730
24	2	4	2-1-7-6-4	12	3685	44220
24	2	4	2-5-4	12	4034	48408
24	2	4	2-1-7-9-8-5-4	12	6261	75132
24	2	4	2-0-1-7-6-4	12	6285	75420
25	2	5	2-5	13	2373	30849
25	2	5	2-1-7-9-8-5	13	4600	59800
25	2	5	2-1-7-6-4-5	13	5346	69498
25	2	5	2-1-7-9-13-12-5	13	6309	82017
26	2	6	2-1-7-6	2	2880	5760
26	2	6	2-5-4-6	2	4839	9678
26	2	6	2-0-1-7-6	2	5480	10960
26	2	6	2-5-8-9-7-6	2	5849	11698
27	2	7	2-1-7	12	2002	24024
27	2	7	2-0-1-7	12	4602	55224
27	2	7	2-5-8-9-7	12	4971	59652
27	2	7	2-5-4-6-7	12	5717	68604
28	2	8	2-1-7-9-8	24	3321	79704
28	2	8	2-5-8	24	3652	87648
28	2	8	2-0-1-7-9-8	24	5921	142104
28	2	8	2-5-12-13-9-8	24	6445	154680
29	2	9	2-1-7-9	47	2779	130613
29	2	9	2-5-8-9	47	4194	197118
29	2	9	2-0-1-7-9	47	5379	252813
29	2	9	2-5-12-13-9	47	5903	277441
210	2	10	2-1-7-9-11-10	48	4065	195120
210	2	10	2-1-7-9-13-10	48	4078	195744
210	2	10	2-1-7-9-13-12-11-10	48	5423	260304
210	2	10	2-5-8-9-11-10	48	5480	263040
211	2	11	2-1-7-9-11	47	3770	177190
211	2	11	2-1-7-9-13-10-11	47	4373	205531
211	2	11	2-1-7-9-13-12-11	47	5128	241016
211	2	11	2-5-8-9-11	47	5185	243695
212	2	12	2-1-7-9-13-12	24	4024	96576
212	2	12	2-5-12	24	4658	111792
212	2	12	2-1-7-9-11-12	24	4874	116976
212	2	12	2-1-7-9-11-10-13-12	24	5141	123384
213	2	13	2-1-7-9-13	21	3513	73773
213	2	13	2-1-7-9-11-10-13	21	4630	97230
213	2	13	2-5-8-9-13	21	4928	103488
213	2	13	2-5-12-13	21	5169	108549
30	3	0	3-0	46	3414	157044
30	3	0	3-4-6-7-1-0	46	5109	235014
30	3	0	3-4-6-7-1-2-0	46	6557	301622
30	3	0	3-4-5-2-0	46	6906	317676
31	3	1	3-4-6-7-1	35	3763	131705
31	3	1	3-0-1	35	4760	166600
31	3	1	3-4-5-2-1	35	5652	197820
31	3	1	3-10-11-9-7-1	35	5911	206885
32	3	2	3-4-6-7-1-2	2	4533	9066
32	3	2	3-4-5-2	2	4882	9764
32	3	2	3-0-2	2	5438	10876
32	3	2	3-0-1-2	2	5530	11060
34	3	4	3-4	17	848	14416
34	3	4	3-10-11-9-7-6-4	17	6362	108154
34	3	4	3-10-13-9-7-6-4	17	6375	108375
34	3	4	3-10-11-9-8-5-4	17	7384	125528
35	3	5	3-4-5	36	2509	90324
35	3	5	3-4-6-7-9-8-5	36	5129	184644
35	3	5	3-10-11-9-8-5	36	5723	206028
35	3	5	3-10-13-9-8-5	36	5736	206496
36	3	6	3-4-6	13	1653	21489
36	3	6	3-10-11-9-7-6	13	5557	72241
