0	1	100
0	2	100
0	3	100
0	4	100
0	5	100
0	6	100
0	7	100
0	8	100
0	9	100
0	10	100
0	11	100
0	12	100
0	13	100
0	14	100
0	15	100
0	16	100
0	17	100
0	18	100
0	19	100
0	20	100
1	0	100
1	2	100
1	3	100
1	4	100
1	5	100
1	6	100
1	7	100
1	8	100
1	9	100
1	10	100
1	11	100
1	12	100
1	13	100
1	14	100
1	15	100
1	16	100
1	17	100
1	18	100
1	19	100
1	20	100
2	0	100
2	1	100
2	3	100
2	4	100
2	5	100
2	6	100
2	7	100
2	8	100
2	9	100
2	10	100
2	11	100
2	12	100
2	13	100
2	14	100
2	15	100
2	16	100
2	17	100
2	18	100
2	19	100
2	20	100
3	0	100
3	1	100
3	2	100
3	4	100
3	5	100
3	6	100
3	7	100
3	8	100
3	9	100
3	10	100
3	11	100
3	12	100
3	13	100
3	14	100
3	15	100
3	16	100
3	17	100
3	18	100
3	19	100
3	20	100
4	0	100
4	1	100
4	2	100
4	3	100
4	5	100
4	6	100
4	7	100
4	8	100
4	9	100
4	10	100
4	11	100
4	12	100
4	13	100
4	14	100
4	15	100
4	16	100
4	17	100
4	18	100
4	19	100
4	20	100
5	0	100
5	1	100
5	2	100
5	3	100
5	4	100
5	6	100
5	7	100
5	8	100
5	9	100
5	10	100
5	11	100
5	12	100
5	13	100
5	14	100
5	15	100
5	16	100
5	17	100
5	18	100
5	19	100
5	20	100
6	0	100
6	1	100
6	2	100
6	3	100
6	4	100
6	5	100
6	7	100
6	8	100
6	9	100
6	10	100
6	11	100
6	12	100
6	13	100
6	14	100
6	15	100
6	16	100
6	17	100
6	18	100
6	19	100
6	20	100
7	0	100
7	1	100
7	2	100
7	3	100
7	4	100
7	5	100
7	6	100
7	8	100
7	9	100
7	10	100
7	11	100
7	12	100
7	13	100
7	14	100
7	15	100
7	16	100
7	17	100
7	18	100
7	19	100
7	20	100
8	0	100
8	1	100
8	2	100
8	3	100
8	4	100
8	5	100
8	6	100
8	7	100
8	9	100
8	10	100
8	11	100
8	12	100
8	13	100
8	14	100
8	15	100
8	16	100
8	17	100
8	18	100
8	19	100
8	20	100
9	0	100
9	1	100
9	2	100
9	3	100
9	4	100
9	5	100
9	6	100
9	7	100
9	8	100
9	10	100
9	11	100
9	12	100
9	13	100
9	14	100
9	15	100
9	16	100
9	17	100
9	18	100
9	19	100
9	20	100
10	0	100
10	1	100
10	2	100
10	3	100
10	4	100
10	5	100
10	6	100
10	7	100
10	8	100
10	9	100
10	11	100
10	12	100
10	13	100
10	14	100
10	15	100
10	16	100
10	17	100
10	18	100
10	19	100
10	20	100
11	0	100
11	1	100
11	2	100
11	3	100
11	4	100
11	5	100
11	6	100
11	7	100
11	8	100
11	9	100
11	10	100
11	12	100
11	13	100
11	14	100
11	15	100
11	16	100
11	17	100
11	18	100
11	19	100
11	20	100
12	0	100
12	1	100
12	2	100
12	3	100
12	4	100
12	5	100
12	6	100
12	7	100
12	8	100
12	9	100
12	10	100
12	11	100
12	13	100
12	14	100
12	15	100
12	16	100
12	17	100
12	18	100
12	19	100
12	20	100
13	0	100
13	1	100
13	2	100
13	3	100
13	4	100
13	5	100
13	6	100
13	7	100
13	8	100
13	9	100
13	10	100
13	11	100
13	12	100
13	14	100
13	15	100
13	16	100
13	17	100
13	18	100
13	19	100
13	20	100
14	0	100
14	1	100
14	2	100
14	3	100
14	4	100
14	5	100
14	6	100
14	7	100
14	8	100
14	9	100
14	10	100
14	11	100
14	12	100
14	13	100
14	15	100
14	16	100
14	17	100
14	18	100
14	19	100
14	20	100
15	0	100
15	1	100
15	2	100
15	3	100
15	4	100
15	5	100
15	6	100
15	7	100
15	8	100
15	9	100
15	10	100
15	11	100
15	12	100
15	13	100
15	14	100
15	16	100
15	17	100
15	18	100
15	19	100
15	20	100
16	0	100
16	1	100
16	2	100
16	3	100
16	4	100
16	5	100
16	6	100
16	7	100
16	8	100
16	9	100
16	10	100
16	11	100
16	12	100
16	13	100
16	14	100
16	15	100
16	17	100
16	18	100
16	19	100
16	20	100
17	0	100
17	1	100
17	2	100
17	3	100
17	4	100
17	5	100
17	6	100
17	7	100
17	8	100
17	9	100
17	10	100
17	11	100
17	12	100
17	13	100
17	14	100
17	15	100
17	16	100
17	18	100
17	19	100
17	20	100
18	0	100
18	1	100
18	2	100
18	3	100
18	4	100
18	5	100
18	6	100
18	7	100
18	8	100
18	9	100
18	10	100
18	11	100
18	12	100
18	13	100
18	14	100
18	15	100
18	16	100
18	17	100
18	19	100
18	20	100
19	0	100
19	1	100
19	2	100
19	3	100
19	4	100
19	5	100
19	6	100
19	7	100
19	8	100
19	9	100
19	10	100
19	11	100
19	12	100
19	13	100
19	14	100
19	15	100
19	16	100
19	17	100
19	18	100
19	20	100
20	0	100
20	1	100
20	2	100
20	3	100
20	4	100
20	5	100
20	6	100
20	7	100
20	8	100
20	9	100
20	10	100
20	11	100
20	12	100
20	13	100
20	14	100
20	15	100
20	16	100
20	17	100
20	18	100
20	19	100
