0	1	99
0	2	74
0	3	18
0	4	64
0	5	72
0	6	98
0	7	76
0	8	43
0	9	26
0	10	98
0	11	22
0	12	41
0	13	30
1	0	50
1	2	46
1	3	49
1	4	34
1	5	10
1	6	81
1	7	53
1	8	72
1	9	76
1	10	68
1	11	89
1	12	61
1	13	75
2	0	23
2	1	54
2	3	94
2	4	55
2	5	84
2	6	64
2	7	31
2	8	97
2	9	29
2	10	46
2	11	40
2	12	58
2	13	97
3	0	5
3	1	26
3	2	88
3	4	35
3	5	93
3	6	97
3	7	77
3	8	43
3	9	26
3	10	92
3	11	7
3	12	80
3	13	56
4	0	67
4	1	14
4	2	77
4	3	82
4	5	59
4	6	79
4	7	58
4	8	4
4	9	60
4	10	47
4	11	53
4	12	3
4	13	34
5	0	57
5	1	82
5	2	23
5	3	61
5	4	33
5	6	40
5	7	27
5	8	81
5	9	47
5	10	78
5	11	60
5	12	55
5	13	26
6	0	87
6	1	38
6	2	92
6	3	31
6	4	22
6	5	81
6	7	3
6	8	37
6	9	2
6	10	38
6	11	27
6	12	33
6	13	16
7	0	26
7	1	29
7	2	4
7	3	40
7	4	78
7	5	85
7	6	17
7	8	56
7	9	72
7	10	8
7	11	51
7	12	52
7	13	96
8	0	25
8	1	49
8	2	2
8	3	63
8	4	77
8	5	83
8	6	35
8	7	62
8	9	19
8	10	90
8	11	59
8	12	27
8	13	97
9	0	11
9	1	53
9	2	50
9	3	44
9	4	32
9	5	19
9	6	38
9	7	97
9	8	43
9	10	91
9	11	40
9	12	92
9	13	4
10	0	25
10	1	85
10	2	41
10	3	22
10	4	13
10	5	32
10	6	3
10	7	5
10	8	37
10	9	23
10	11	27
10	12	67
10	13	38
11	0	54
11	1	28
11	2	85
11	3	95
11	4	79
11	5	94
11	6	70
11	7	23
11	8	99
11	9	35
11	10	88
11	12	90
11	13	32
12	0	7
12	1	94
12	2	75
12	3	6
12	4	55
12	5	57
12	6	64
12	7	38
12	8	4
12	9	6
12	10	16
12	11	27
12	13	56
13	0	53
13	1	35
13	2	12
13	3	50
13	4	2
13	5	95
13	6	48
13	7	81
13	8	15
13	9	67
13	10	64
13	11	96
13	12	45
