0	1	200
0	2	200
0	3	200
0	4	200
0	5	200
0	6	200
0	7	200
0	8	200
0	9	200
0	10	200
0	11	200
0	12	200
0	13	200
1	0	200
1	2	200
1	3	200
1	4	200
1	5	200
1	6	200
1	7	200
1	8	200
1	9	200
1	10	200
1	11	200
1	12	200
1	13	200
2	0	200
2	1	200
2	3	200
2	4	200
2	5	200
2	6	200
2	7	200
2	8	200
2	9	200
2	10	200
2	11	200
2	12	200
2	13	200
3	0	200
3	1	200
3	2	200
3	4	200
3	5	200
3	6	200
3	7	200
3	8	200
3	9	200
3	10	200
3	11	200
3	12	200
3	13	200
4	0	200
4	1	200
4	2	200
4	3	200
4	5	200
4	6	200
4	7	200
4	8	200
4	9	200
4	10	200
4	11	200
4	12	200
4	13	200
5	0	200
5	1	200
5	2	200
5	3	200
5	4	200
5	6	200
5	7	200
5	8	200
5	9	200
5	10	200
5	11	200
5	12	200
5	13	200
6	0	200
6	1	200
6	2	200
6	3	200
6	4	200
6	5	200
6	7	200
6	8	200
6	9	200
6	10	200
6	11	200
6	12	200
6	13	200
7	0	200
7	1	200
7	2	200
7	3	200
7	4	200
7	5	200
7	6	200
7	8	200
7	9	200
7	10	200
7	11	200
7	12	200
7	13	200
8	0	200
8	1	200
8	2	200
8	3	200
8	4	200
8	5	200
8	6	200
8	7	200
8	9	200
8	10	200
8	11	200
8	12	200
8	13	200
9	0	200
9	1	200
9	2	200
9	3	200
9	4	200
9	5	200
9	6	200
9	7	200
9	8	200
9	10	200
9	11	200
9	12	200
9	13	200
10	0	200
10	1	200
10	2	200
10	3	200
10	4	200
10	5	200
10	6	200
10	7	200
10	8	200
10	9	200
10	11	200
10	12	200
10	13	200
11	0	200
11	1	200
11	2	200
11	3	200
11	4	200
11	5	200
11	6	200
11	7	200
11	8	200
11	9	200
11	10	200
11	12	200
11	13	200
12	0	200
12	1	200
12	2	200
12	3	200
12	4	200
12	5	200
12	6	200
12	7	200
12	8	200
12	9	200
12	10	200
12	11	200
12	13	200
13	0	200
13	1	200
13	2	200
13	3	200
13	4	200
13	5	200
13	6	200
13	7	200
13	8	200
13	9	200
13	10	200
13	11	200
13	12	200
