01	0	1	0-1	17	1346	22882
02	0	2	0-2	44	2024	89056
03	0	3	0-3	10	3414	34140
04	0	4	0-1-7-6-4	1	4261	4261
05	0	5	0-2-5	18	4397	79146
06	0	6	0-1-7-6	9	3456	31104
07	0	7	0-1-7	28	2578	72184
08	0	8	0-1-7-9-8	44	3897	171468
09	0	9	0-1-7-9	36	3355	120780
010	0	10	0-1-7-9-11-10	9	4641	41769
011	0	11	0-1-7-9-11	24	4346	104304
012	0	12	0-1-7-9-13-12	23	4600	105800
013	0	13	0-1-7-9-13	43	4089	175827
10	1	0	1-0	45	1346	60570
12	1	2	1-2	33	770	25410
13	1	3	1-7-6-4-3	30	3763	112890
14	1	4	1-7-6-4	24	2915	69960
15	1	5	1-2-5	3	3143	9429
16	1	6	1-7-6	18	2110	37980
17	1	7	1-7	1	1232	1232
18	1	8	1-7-9-8	20	2551	51020
19	1	9	1-7-9	46	2009	92414
110	1	10	1-7-9-11-10	20	3295	65900
111	1	11	1-7-9-11	41	3000	123000
112	1	12	1-7-9-13-12	1	3254	3254
113	1	13	1-7-9-13	44	2743	120692
20	2	0	2-0	17	2024	34408
21	2	1	2-1	20	770	15400
23	2	3	2-1-7-6-4-3	16	4533	72528
24	2	4	2-1-7-6-4	7	3685	25795
25	2	5	2-5	38	2373	90174
26	2	6	2-1-7-6	7	2880	20160
27	2	7	2-1-7	17	2002	34034
28	2	8	2-1-7-9-8	42	3321	139482
29	2	9	2-1-7-9	47	2779	130613
210	2	10	2-1-7-9-11-10	43	4065	174795
211	2	11	2-1-7-9-11	29	3770	109330
212	2	12	2-1-7-9-13-12	7	4024	28168
213	2	13	2-1-7-9-13	45	3513	158085
30	3	0	3-0	6	3414	20484
31	3	1	3-4-6-7-1	19	3763	71497
32	3	2	3-4-6-7-1-2	0	4533	0
34	3	4	3-4	33	848	27984
35	3	5	3-4-5	40	2509	100360
36	3	6	3-4-6	25	1653	41325
37	3	7	3-4-6-7	21	2531	53151
38	3	8	3-4-5-8	22	3788	83336
39	3	9	3-4-6-7-9	13	3308	43004
310	3	10	3-10	13	2616	34008
311	3	11	3-10-11	16	2911	46576
312	3	12	3-10-13-12	26	3692	95992
313	3	13	3-10-13	43	3181	136783
40	4	0	4-6-7-1-0	47	4261	200267
41	4	1	4-6-7-1	46	2915	134090
42	4	2	4-6-7-1-2	6	3685	22110
43	4	3	4-3	13	848	11024
45	4	5	4-5	28	1661	46508
46	4	6	4-6	36	805	28980
47	4	7	4-6-7	10	1683	16830
48	4	8	4-5-8	10	2940	29400
49	4	9	4-6-7-9	29	2460	71340
410	4	10	4-3-10	30	3464	103920
411	4	11	4-6-7-9-11	24	3451	82824
412	4	12	4-6-7-9-13-12	16	3705	59280
413	4	13	4-6-7-9-13	11	3194	35134
50	5	0	5-2-0	47	4397	206659
51	5	1	5-2-1	8	3143	25144
52	5	2	5-2	47	2373	111531
53	5	3	5-4-3	2	2509	5018
54	5	4	5-4	9	1661	14949
56	5	6	5-4-6	4	2466	9864
57	5	7	5-8-9-7	11	2598	28578
58	5	8	5-8	29	1279	37091
59	5	9	5-8-9	4	1821	7284
510	5	10	5-8-9-11-10	33	3107	102531
511	5	11	5-8-9-11	14	2812	39368
512	5	12	5-12	17	2285	38845
513	5	13	5-8-9-13	14	2555	35770
60	6	0	6-7-1-0	4	3456	13824
61	6	1	6-7-1	38	2110	80180
62	6	2	6-7-1-2	44	2880	126720
63	6	3	6-4-3	24	1653	39672
64	6	4	6-4	32	805	25760
65	6	5	6-4-5	46	2466	113436
67	6	7	6-7	0	878	0
68	6	8	6-7-9-8	13	2197	28561
69	6	9	6-7-9	20	1655	33100
610	6	10	6-7-9-11-10	41	2941	120581
611	6	11	6-7-9-11	30	2646	79380
612	6	12	6-7-9-13-12	40	2900	116000
613	6	13	6-7-9-13	8	2389	19112
70	7	0	7-1-0	22	2578	56716
71	7	1	7-1	10	1232	12320
72	7	2	7-1-2	34	2002	68068
73	7	3	7-6-4-3	4	2531	10124
74	7	4	7-6-4	16	1683	26928
75	7	5	7-9-8-5	3	2598	7794
76	7	6	7-6	10	878	8780
78	7	8	7-9-8	30	1319	39570
79	7	9	7-9	36	777	27972
710	7	10	7-9-11-10	17	2063	35071
711	7	11	7-9-11	35	1768	61880
712	7	12	7-9-13-12	20	2022	40440
713	7	13	7-9-13	29	1511	43819
80	8	0	8-9-7-1-0	27	3897	105219
81	8	1	8-9-7-1	26	2551	66326
82	8	2	8-9-7-1-2	6	3321	19926
83	8	3	8-5-4-3	2	3788	7576
84	8	4	8-5-4	14	2940	41160
85	8	5	8-5	3	1279	3837
86	8	6	8-9-7-6	28	2197	61516
87	8	7	8-9-7	21	1319	27699
89	8	9	8-9	20	542	10840
810	8	10	8-9-11-10	48	1828	87744
811	8	11	8-9-11	13	1533	19929
812	8	12	8-9-13-12	43	1787	76841
813	8	13	8-9-13	34	1276	43384
90	9	0	9-7-1-0	45	3355	150975
91	9	1	9-7-1	29	2009	58261
92	9	2	9-7-1-2	40	2779	111160
93	9	3	9-7-6-4-3	6	3308	19848
94	9	4	9-7-6-4	4	2460	9840
95	9	5	9-8-5	25	1821	45525
96	9	6	9-7-6	1	1655	1655
97	9	7	9-7	11	777	8547
98	9	8	9-8	35	542	18970
910	9	10	9-11-10	34	1286	43724
911	9	11	9-11	33	991	32703
912	9	12	9-13-12	6	1245	7470
913	9	13	9-13	42	734	30828
100	10	0	10-11-9-7-1-0	0	4641	0
101	10	1	10-11-9-7-1	12	3295	39540
102	10	2	10-11-9-7-1-2	29	4065	117885
103	10	3	10-3	44	2616	115104
104	10	4	10-3-4	15	3464	51960
105	10	5	10-11-9-8-5	19	3107	59033
106	10	6	10-11-9-7-6	33	2941	97053
107	10	7	10-11-9-7	27	2063	55701
108	10	8	10-11-9-8	38	1828	69464
109	10	9	10-11-9	4	1286	5144
1011	10	11	10-11	20	295	5900
1012	10	12	10-13-12	25	1076	26900
1013	10	13	10-13	33	565	18645
110	11	0	11-9-7-1-0	34	4346	147764
111	11	1	11-9-7-1	9	3000	27000
112	11	2	11-9-7-1-2	4	3770	15080
113	11	3	11-10-3	29	2911	84419
114	11	4	11-9-7-6-4	8	3451	27608
115	11	5	11-9-8-5	18	2812	50616
116	11	6	11-9-7-6	29	2646	76734
117	11	7	11-9-7	43	1768	76024
118	11	8	11-9-8	47	1533	72051
119	11	9	11-9	3	991	2973
1110	11	10	11-10	41	295	12095
1112	11	12	11-12	43	1104	47472
1113	11	13	11-10-13	4	860	3440
120	12	0	12-13-9-7-1-0	46	4600	211600
121	12	1	12-13-9-7-1	21	3254	68334
122	12	2	12-13-9-7-1-2	30	4024	120720
123	12	3	12-13-10-3	30	3692	110760
124	12	4	12-13-9-7-6-4	16	3705	59280
125	12	5	12-5	20	2285	45700
126	12	6	12-13-9-7-6	25	2900	72500
127	12	7	12-13-9-7	18	2022	36396
128	12	8	12-13-9-8	43	1787	76841
129	12	9	12-13-9	32	1245	39840
1210	12	10	12-13-10	18	1076	19368
1211	12	11	12-11	26	1104	28704
1213	12	13	12-13	47	511	24017
130	13	0	13-9-7-1-0	7	4089	28623
131	13	1	13-9-7-1	13	2743	35659
