0	1	31
0	2	34
0	3	33
0	4	41
0	5	0
0	6	22
0	7	4
0	8	45
0	9	35
0	10	39
0	11	26
0	12	46
0	13	18
0	14	22
0	15	48
0	16	47
0	17	15
0	18	22
0	19	20
0	20	9
1	0	0
1	2	33
1	3	32
1	4	24
1	5	29
1	6	14
1	7	13
1	8	25
1	9	5
1	10	45
1	11	40
1	12	39
1	13	37
1	14	31
1	15	1
1	16	38
1	17	45
1	18	6
1	19	35
1	20	15
2	0	47
2	1	20
2	3	47
2	4	26
2	5	30
2	6	0
2	7	44
2	8	27
2	9	37
2	10	46
2	11	46
2	12	14
2	13	35
2	14	39
2	15	35
2	16	18
2	17	15
2	18	18
2	19	14
2	20	32
3	0	2
3	1	12
3	2	34
3	4	2
3	5	15
3	6	14
3	7	6
3	8	20
3	9	14
3	10	32
3	11	30
3	12	12
3	13	45
3	14	31
3	15	9
3	16	33
3	17	29
3	18	30
3	19	19
3	20	18
4	0	10
4	1	4
4	2	16
4	3	19
4	5	40
4	6	48
4	7	31
4	8	22
4	9	45
4	10	7
4	11	6
4	12	10
4	13	20
4	14	21
4	15	6
4	16	27
4	17	10
4	18	13
4	19	23
4	20	7
5	0	42
5	1	20
5	2	14
5	3	26
5	4	39
5	6	38
5	7	18
5	8	39
5	9	13
5	10	7
5	11	23
5	12	44
5	13	28
5	14	24
5	15	6
5	16	0
5	17	26
5	18	23
5	19	31
5	20	21
6	0	6
6	1	48
6	2	24
6	3	13
6	4	27
6	5	35
6	7	24
6	8	23
6	9	26
6	10	11
6	11	24
6	12	28
6	13	17
6	14	9
6	15	41
6	16	33
6	17	29
6	18	19
6	19	23
6	20	27
7	0	42
7	1	37
7	2	37
7	3	43
7	4	2
7	5	19
7	6	34
7	8	31
7	9	9
7	10	7
7	11	45
7	12	26
7	13	22
7	14	24
7	15	27
7	16	24
7	17	37
7	18	28
7	19	29
7	20	40
8	0	12
8	1	36
8	2	14
8	3	21
8	4	38
8	5	7
8	6	17
8	7	23
8	9	11
8	10	32
8	11	31
8	12	9
8	13	19
8	14	44
8	15	32
8	16	12
8	17	48
8	18	47
8	19	20
8	20	42
9	0	11
9	1	35
9	2	1
9	3	1
9	4	18
9	5	6
9	6	30
9	7	11
9	8	39
9	10	38
9	11	37
9	12	32
9	13	7
9	14	40
9	15	29
9	16	5
9	17	1
9	18	7
9	19	5
9	20	21
10	0	34
10	1	7
10	2	9
10	3	33
10	4	25
10	5	48
10	6	15
10	7	46
10	8	33
10	9	11
10	11	4
10	12	28
10	13	5
10	14	36
10	15	15
10	16	35
10	17	40
10	18	2
10	19	8
10	20	1
11	0	5
11	1	3
11	2	45
11	3	38
11	4	41
11	5	3
11	6	10
11	7	25
11	8	7
11	9	43
11	10	38
11	12	36
11	13	4
11	14	36
11	15	40
11	16	48
11	17	32
11	18	32
11	19	31
11	20	29
12	0	17
12	1	46
12	2	0
12	3	26
12	4	0
12	5	22
12	6	18
12	7	6
12	8	32
12	9	5
12	10	26
12	11	34
12	13	13
12	14	24
12	15	7
12	16	46
12	17	19
12	18	37
12	19	16
12	20	27
13	0	15
13	1	4
13	2	47
13	3	17
13	4	4
13	5	11
13	6	35
13	7	26
13	8	18
13	9	20
13	10	29
13	11	15
13	12	30
13	14	27
13	15	44
13	16	13
13	17	7
13	18	16
13	19	8
13	20	15
14	0	45
14	1	17
14	2	39
14	3	30
14	4	32
14	5	12
14	6	28
14	7	10
14	8	41
14	9	39
14	10	24
14	11	24
14	12	13
14	13	32
14	15	32
14	16	2
14	17	9
14	18	37
14	19	42
14	20	0
15	0	7
15	1	22
15	2	22
15	3	37
15	4	35
15	5	3
15	6	17
15	7	4
15	8	8
15	9	21
15	10	5
15	11	18
15	12	17
15	13	28
15	14	44
15	16	2
15	17	17
15	18	37
15	19	34
15	20	5
16	0	15
16	1	22
16	2	10
16	3	46
16	4	12
16	5	16
16	6	23
16	7	35
16	8	43
16	9	12
16	10	43
16	11	3
16	12	42
16	13	25
16	14	43
16	15	9
16	17	28
16	18	41
16	19	47
16	20	32
17	0	1
17	1	48
17	2	40
17	3	17
17	4	22
17	5	19
17	6	0
17	7	16
17	8	1
17	9	17
17	10	19
17	11	17
17	12	9
17	13	4
17	14	42
17	15	47
17	16	29
17	18	9
17	19	17
17	20	0
18	0	40
18	1	24
18	2	3
18	3	45
18	4	34
18	5	11
18	6	37
18	7	45
18	8	31
18	9	17
18	10	39
18	11	34
18	12	24
18	13	3
18	14	18
18	15	47
18	16	12
18	17	48
18	19	43
18	20	45
19	0	10
19	1	24
19	2	23
19	3	48
19	4	22
19	5	2
19	6	47
19	7	32
19	8	6
19	9	1
19	10	17
19	11	8
19	12	30
19	13	41
19	14	20
19	15	34
19	16	5
19	17	41
19	18	9
19	20	18
20	0	1
20	1	2
20	2	16
20	3	3
20	4	25
20	5	5
20	6	15
20	7	35
20	8	48
20	9	42
20	10	26
20	11	23
20	12	40
20	13	19
20	14	14
20	15	22
20	16	2
20	17	20
20	18	40
20	19	19
