01	0	1	0-1	50	1	50
01	0	1	0-5-4-1	50	3	150
02	0	2	0-1-2	50	2	100
02	0	2	0-5-4-1-2	50	4	200
03	0	3	0-1-2-3	50	3	150
03	0	3	0-5-4-3	50	3	150
04	0	4	0-1-4	50	2	100
04	0	4	0-5-4	50	2	100
05	0	5	0-5	50	1	50
05	0	5	0-1-4-5	50	3	150
10	1	0	1-0	50	1	50
10	1	0	1-4-5-0	50	3	150
12	1	2	1-2	50	1	50
12	1	2	1-4-3-2	50	3	150
13	1	3	1-2-3	50	2	100
13	1	3	1-4-3	50	2	100
14	1	4	1-4	50	1	50
14	1	4	1-2-3-4	50	3	150
15	1	5	1-0-5	50	2	100
15	1	5	1-4-5	50	2	100
20	2	0	2-1-0	50	2	100
20	2	0	2-3-4-1-0	50	4	200
21	2	1	2-1	50	1	50
21	2	1	2-3-4-1	50	3	150
23	2	3	2-3	50	1	50
23	2	3	2-1-4-3	50	3	150
24	2	4	2-1-4	50	2	100
24	2	4	2-3-4	50	2	100
25	2	5	2-1-0-5	50	3	150
25	2	5	2-3-4-5	50	3	150
30	3	0	3-2-1-0	50	3	150
30	3	0	3-4-5-0	50	3	150
31	3	1	3-2-1	50	2	100
31	3	1	3-4-1	50	2	100
32	3	2	3-2	50	1	50
32	3	2	3-4-1-2	50	3	150
34	3	4	3-4	50	1	50
34	3	4	3-2-1-4	50	3	150
35	3	5	3-4-5	50	2	100
35	3	5	3-2-1-0-5	50	4	200
40	4	0	4-1-0	50	2	100
40	4	0	4-5-0	50	2	100
41	4	1	4-1	50	1	50
41	4	1	4-5-0-1	50	3	150
42	4	2	4-1-2	50	2	100
42	4	2	4-3-2	50	2	100
43	4	3	4-3	50	1	50
43	4	3	4-1-2-3	50	3	150
45	4	5	4-5	50	1	50
45	4	5	4-1-0-5	50	3	150
50	5	0	5-0	50	1	50
50	5	0	5-4-1-0	50	3	150
51	5	1	5-0-1	50	2	100
51	5	1	5-4-1	50	2	100
52	5	2	5-0-1-2	50	3	150
52	5	2	5-4-3-2	50	3	150
53	5	3	5-4-3	50	2	100
53	5	3	5-0-1-2-3	50	4	200
54	5	4	5-4	50	1	50
54	5	4	5-0-1-4	50	3	150
