0	1	17
0	2	44
0	3	10
0	4	1
0	5	18
0	6	9
0	7	28
0	8	44
0	9	36
0	10	9
0	11	24
0	12	23
0	13	43
1	0	45
1	2	33
1	3	30
1	4	24
1	5	3
1	6	18
1	7	1
1	8	20
1	9	46
1	10	20
1	11	41
1	12	1
1	13	44
2	0	17
2	1	20
2	3	16
2	4	7
2	5	38
2	6	7
2	7	17
2	8	42
2	9	47
2	10	43
2	11	29
2	12	7
2	13	45
3	0	6
3	1	19
3	2	0
3	4	33
3	5	40
3	6	25
3	7	21
3	8	22
3	9	13
3	10	13
3	11	16
3	12	26
3	13	43
4	0	47
4	1	46
4	2	6
4	3	13
4	5	28
4	6	36
4	7	10
4	8	10
4	9	29
4	10	30
4	11	24
4	12	16
4	13	11
5	0	47
5	1	8
5	2	47
5	3	2
5	4	9
5	6	4
5	7	11
5	8	29
5	9	4
5	10	33
5	11	14
5	12	17
5	13	14
6	0	4
6	1	38
6	2	44
6	3	24
6	4	32
6	5	46
6	7	0
6	8	13
6	9	20
6	10	41
6	11	30
6	12	40
6	13	8
7	0	22
7	1	10
7	2	34
7	3	4
7	4	16
7	5	3
7	6	10
7	8	30
7	9	36
7	10	17
7	11	35
7	12	20
7	13	29
8	0	27
8	1	26
8	2	6
8	3	2
8	4	14
8	5	3
8	6	28
8	7	21
8	9	20
8	10	48
8	11	13
8	12	43
8	13	34
9	0	45
9	1	29
9	2	40
9	3	6
9	4	4
9	5	25
9	6	1
9	7	11
9	8	35
9	10	34
9	11	33
9	12	6
9	13	42
10	0	0
10	1	12
10	2	29
10	3	44
10	4	15
10	5	19
10	6	33
10	7	27
10	8	38
10	9	4
10	11	20
10	12	25
10	13	33
11	0	34
11	1	9
11	2	4
11	3	29
11	4	8
11	5	18
11	6	29
11	7	43
11	8	47
11	9	3
11	10	41
11	12	43
11	13	4
12	0	46
12	1	21
12	2	30
12	3	30
12	4	16
12	5	20
12	6	25
12	7	18
12	8	43
12	9	32
12	10	18
12	11	26
12	13	47
13	0	7
13	1	13
13	2	8
13	3	9
13	4	8
13	5	24
13	6	17
13	7	6
13	8	9
13	9	4
13	10	30
13	11	26
13	12	6
