01	0	1	0-1	17	1346	22882
01	0	1	0-2-1	17	2794	47498
01	0	1	0-3-4-6-7-1	17	7177	122009
01	0	1	0-2-5-8-9-7-1	17	8227	139859
02	0	2	0-2	44	2024	89056
02	0	2	0-1-2	44	2116	93104
02	0	2	0-1-7-9-8-5-2	44	7549	332156
02	0	2	0-3-4-6-7-1-2	44	7947	349668
03	0	3	0-3	10	3414	34140
03	0	3	0-1-7-6-4-3	10	5109	51090
03	0	3	0-2-1-7-6-4-3	10	6557	65570
03	0	3	0-2-5-4-3	10	6906	69060
04	0	4	0-1-7-6-4	1	4261	4261
04	0	4	0-3-4	1	4262	4262
04	0	4	0-2-1-7-6-4	1	5709	5709
04	0	4	0-2-5-4	1	6058	6058
05	0	5	0-2-5	18	4397	79146
05	0	5	0-1-2-5	18	4489	80802
05	0	5	0-1-7-9-8-5	18	5176	93168
05	0	5	0-1-7-6-4-5	18	5922	106596
06	0	6	0-1-7-6	9	3456	31104
06	0	6	0-2-1-7-6	9	4904	44136
06	0	6	0-3-4-6	9	5067	45603
06	0	6	0-2-5-4-6	9	6863	61767
07	0	7	0-1-7	28	2578	72184
07	0	7	0-2-1-7	28	4026	112728
07	0	7	0-3-4-6-7	28	5945	166460
07	0	7	0-2-5-8-9-7	28	6995	195860
08	0	8	0-1-7-9-8	44	3897	171468
08	0	8	0-2-1-7-9-8	44	5345	235180
08	0	8	0-2-5-8	44	5676	249744
08	0	8	0-1-2-5-8	44	5768	253792
09	0	9	0-1-7-9	36	3355	120780
09	0	9	0-2-1-7-9	36	4803	172908
09	0	9	0-2-5-8-9	36	6218	223848
09	0	9	0-1-2-5-8-9	36	6310	227160
010	0	10	0-1-7-9-11-10	9	4641	41769
010	0	10	0-1-7-9-13-10	9	4654	41886
010	0	10	0-1-7-9-13-12-11-10	9	5999	53991
010	0	10	0-3-10	9	6030	54270
011	0	11	0-1-7-9-11	24	4346	104304
011	0	11	0-1-7-9-13-10-11	24	4949	118776
011	0	11	0-1-7-9-13-12-11	24	5704	136896
011	0	11	0-2-1-7-9-11	24	5794	139056
012	0	12	0-1-7-9-13-12	23	4600	105800
012	0	12	0-1-7-9-11-12	23	5450	125350
012	0	12	0-1-7-9-11-10-13-12	23	5717	131491
012	0	12	0-2-1-7-9-13-12	23	6048	139104
013	0	13	0-1-7-9-13	43	4089	175827
013	0	13	0-1-7-9-11-10-13	43	5206	223858
013	0	13	0-2-1-7-9-13	43	5537	238091
013	0	13	0-1-7-9-11-12-13	43	5961	256323
10	1	0	1-0	45	1346	60570
10	1	0	1-2-0	45	2794	125730
10	1	0	1-7-6-4-3-0	45	7177	322965
10	1	0	1-7-9-8-5-2-0	45	8227	370215
12	1	2	1-2	33	770	25410
12	1	2	1-0-2	33	3370	111210
12	1	2	1-7-9-8-5-2	33	6203	204699
12	1	2	1-7-6-4-5-2	33	6949	229317
13	1	3	1-7-6-4-3	30	3763	112890
13	1	3	1-0-3	30	4760	142800
13	1	3	1-2-5-4-3	30	5652	169560
13	1	3	1-7-9-11-10-3	30	5911	177330
14	1	4	1-7-6-4	24	2915	69960
14	1	4	1-2-5-4	24	4804	115296
14	1	4	1-7-9-8-5-4	24	5491	131784
14	1	4	1-0-3-4	24	5608	134592
15	1	5	1-2-5	3	3143	9429
15	1	5	1-7-9-8-5	3	3830	11490
15	1	5	1-7-6-4-5	3	4576	13728
15	1	5	1-7-9-13-12-5	3	5539	16617
16	1	6	1-7-6	18	2110	37980
16	1	6	1-2-5-4-6	18	5609	100962
16	1	6	1-7-9-8-5-4-6	18	6296	113328
16	1	6	1-0-3-4-6	18	6413	115434
17	1	7	1-7	1	1232	1232
17	1	7	1-2-5-8-9-7	1	5741	5741
17	1	7	1-2-5-4-6-7	1	6487	6487
17	1	7	1-0-3-4-6-7	1	7291	7291
18	1	8	1-7-9-8	20	2551	51020
18	1	8	1-2-5-8	20	4422	88440
18	1	8	1-7-6-4-5-8	20	5855	117100
18	1	8	1-7-9-13-12-5-8	20	6818	136360
19	1	9	1-7-9	46	2009	92414
19	1	9	1-2-5-8-9	46	4964	228344
19	1	9	1-7-6-4-5-8-9	46	6397	294262
19	1	9	1-2-5-12-13-9	46	6673	306958
110	1	10	1-7-9-11-10	20	3295	65900
110	1	10	1-7-9-13-10	20	3308	66160
110	1	10	1-7-9-13-12-11-10	20	4653	93060
110	1	10	1-7-9-11-12-13-10	20	5180	103600
111	1	11	1-7-9-11	41	3000	123000
111	1	11	1-7-9-13-10-11	41	3603	147723
111	1	11	1-7-9-13-12-11	41	4358	178678
111	1	11	1-2-5-8-9-11	41	5955	244155
112	1	12	1-7-9-13-12	1	3254	3254
112	1	12	1-7-9-11-12	1	4104	4104
112	1	12	1-7-9-11-10-13-12	1	4371	4371
112	1	12	1-7-9-13-10-11-12	1	4707	4707
113	1	13	1-7-9-13	44	2743	120692
113	1	13	1-7-9-11-10-13	44	3860	169840
113	1	13	1-7-9-11-12-13	44	4615	203060
113	1	13	1-2-5-8-9-13	44	5698	250712
20	2	0	2-0	17	2024	34408
20	2	0	2-1-0	17	2116	35972
20	2	0	2-5-8-9-7-1-0	17	7549	128333
20	2	0	2-1-7-6-4-3-0	17	7947	135099
21	2	1	2-1	20	770	15400
21	2	1	2-0-1	20	3370	67400
21	2	1	2-5-8-9-7-1	20	6203	124060
21	2	1	2-5-4-6-7-1	20	6949	138980
23	2	3	2-1-7-6-4-3	16	4533	72528
23	2	3	2-5-4-3	16	4882	78112
23	2	3	2-0-3	16	5438	87008
23	2	3	2-1-0-3	16	5530	88480
24	2	4	2-1-7-6-4	7	3685	25795
24	2	4	2-5-4	7	4034	28238
24	2	4	2-1-7-9-8-5-4	7	6261	43827
24	2	4	2-0-1-7-6-4	7	6285	43995
25	2	5	2-5	38	2373	90174
25	2	5	2-1-7-9-8-5	38	4600	174800
25	2	5	2-1-7-6-4-5	38	5346	203148
25	2	5	2-1-7-9-13-12-5	38	6309	239742
26	2	6	2-1-7-6	7	2880	20160
26	2	6	2-5-4-6	7	4839	33873
26	2	6	2-0-1-7-6	7	5480	38360
26	2	6	2-5-8-9-7-6	7	5849	40943
27	2	7	2-1-7	17	2002	34034
27	2	7	2-0-1-7	17	4602	78234
27	2	7	2-5-8-9-7	17	4971	84507
27	2	7	2-5-4-6-7	17	5717	97189
28	2	8	2-1-7-9-8	42	3321	139482
28	2	8	2-5-8	42	3652	153384
28	2	8	2-0-1-7-9-8	42	5921	248682
28	2	8	2-5-12-13-9-8	42	6445	270690
29	2	9	2-1-7-9	47	2779	130613
29	2	9	2-5-8-9	47	4194	197118
29	2	9	2-0-1-7-9	47	5379	252813
29	2	9	2-5-12-13-9	47	5903	277441
210	2	10	2-1-7-9-11-10	43	4065	174795
210	2	10	2-1-7-9-13-10	43	4078	175354
210	2	10	2-1-7-9-13-12-11-10	43	5423	233189
210	2	10	2-5-8-9-11-10	43	5480	235640
211	2	11	2-1-7-9-11	29	3770	109330
211	2	11	2-1-7-9-13-10-11	29	4373	126817
211	2	11	2-1-7-9-13-12-11	29	5128	148712
211	2	11	2-5-8-9-11	29	5185	150365
212	2	12	2-1-7-9-13-12	7	4024	28168
212	2	12	2-5-12	7	4658	32606
212	2	12	2-1-7-9-11-12	7	4874	34118
212	2	12	2-1-7-9-11-10-13-12	7	5141	35987
213	2	13	2-1-7-9-13	45	3513	158085
213	2	13	2-1-7-9-11-10-13	45	4630	208350
213	2	13	2-5-8-9-13	45	4928	221760
213	2	13	2-5-12-13	45	5169	232605
30	3	0	3-0	6	3414	20484
30	3	0	3-4-6-7-1-0	6	5109	30654
30	3	0	3-4-6-7-1-2-0	6	6557	39342
30	3	0	3-4-5-2-0	6	6906	41436
31	3	1	3-4-6-7-1	19	3763	71497
31	3	1	3-0-1	19	4760	90440
31	3	1	3-4-5-2-1	19	5652	107388
31	3	1	3-10-11-9-7-1	19	5911	112309
32	3	2	3-4-6-7-1-2	0	4533	0
32	3	2	3-4-5-2	0	4882	0
32	3	2	3-0-2	0	5438	0
32	3	2	3-0-1-2	0	5530	0
34	3	4	3-4	33	848	27984
34	3	4	3-10-11-9-7-6-4	33	6362	209946
34	3	4	3-10-13-9-7-6-4	33	6375	210375
34	3	4	3-10-11-9-8-5-4	33	7384	243672
35	3	5	3-4-5	40	2509	100360
35	3	5	3-4-6-7-9-8-5	40	5129	205160
35	3	5	3-10-11-9-8-5	40	5723	228920
35	3	5	3-10-13-9-8-5	40	5736	229440
36	3	6	3-4-6	25	1653	41325
36	3	6	3-10-11-9-7-6	25	5557	138925
36	3	6	3-10-13-9-7-6	25	5570	139250
36	3	6	3-4-5-8-9-7-6	25	5985	149625
37	3	7	3-4-6-7	21	2531	53151
37	3	7	3-10-11-9-7	21	4679	98259
37	3	7	3-10-13-9-7	21	4692	98532
37	3	7	3-4-5-8-9-7	21	5107	107247
38	3	8	3-4-5-8	22	3788	83336
38	3	8	3-4-6-7-9-8	22	3850	84700
38	3	8	3-10-11-9-8	22	4444	97768
38	3	8	3-10-13-9-8	22	4457	98054
39	3	9	3-4-6-7-9	13	3308	43004
39	3	9	3-10-11-9	13	3902	50726
39	3	9	3-10-13-9	13	3915	50895
39	3	9	3-4-5-8-9	13	4330	56290
310	3	10	3-10	13	2616	34008
310	3	10	3-4-6-7-9-11-10	13	4594	59722
310	3	10	3-4-6-7-9-13-10	13	4607	59891
310	3	10	3-4-5-8-9-11-10	13	5616	73008
311	3	11	3-10-11	16	2911	46576
311	3	11	3-4-6-7-9-11	16	4299	68784
311	3	11	3-10-13-12-11	16	4796	76736
311	3	11	3-4-6-7-9-13-10-11	16	4902	78432
312	3	12	3-10-13-12	26	3692	95992
312	3	12	3-10-11-12	26	4015	104390
312	3	12	3-4-6-7-9-13-12	26	4553	118378
312	3	12	3-4-5-12	26	4794	124644
313	3	13	3-10-13	43	3181	136783
313	3	13	3-4-6-7-9-13	43	4042	173806
313	3	13	3-10-11-12-13	43	4526	194618
313	3	13	3-10-11-9-13	43	4636	199348
40	4	0	4-6-7-1-0	47	4261	200267
40	4	0	4-3-0	47	4262	200314
40	4	0	4-6-7-1-2-0	47	5709	268323
40	4	0	4-5-2-0	47	6058	284726
41	4	1	4-6-7-1	46	2915	134090
41	4	1	4-5-2-1	46	4804	220984
41	4	1	4-5-8-9-7-1	46	5491	252586
41	4	1	4-3-0-1	46	5608	257968
42	4	2	4-6-7-1-2	6	3685	22110
42	4	2	4-5-2	6	4034	24204
42	4	2	4-5-8-9-7-1-2	6	6261	37566
42	4	2	4-6-7-1-0-2	6	6285	37710
43	4	3	4-3	13	848	11024
43	4	3	4-6-7-9-11-10-3	13	6362	82706
43	4	3	4-6-7-9-13-10-3	13	6375	82875
43	4	3	4-5-8-9-11-10-3	13	7384	95992
45	4	5	4-5	28	1661	46508
45	4	5	4-6-7-9-8-5	28	4281	119868
45	4	5	4-6-7-9-13-12-5	28	5990	167720
45	4	5	4-6-7-1-2-5	28	6058	169624
46	4	6	4-6	36	805	28980
46	4	6	4-5-8-9-7-6	36	5137	184932
46	4	6	4-3-10-11-9-7-6	36	6405	230580
46	4	6	4-3-10-13-9-7-6	36	6418	231048
47	4	7	4-6-7	10	1683	16830
47	4	7	4-5-8-9-7	10	4259	42590
47	4	7	4-3-10-11-9-7	10	5527	55270
47	4	7	4-3-10-13-9-7	10	5540	55400
48	4	8	4-5-8	10	2940	29400
48	4	8	4-6-7-9-8	10	3002	30020
48	4	8	4-3-10-11-9-8	10	5292	52920
48	4	8	4-3-10-13-9-8	10	5305	53050
49	4	9	4-6-7-9	29	2460	71340
49	4	9	4-5-8-9	29	3482	100978
49	4	9	4-3-10-11-9	29	4750	137750
49	4	9	4-3-10-13-9	29	4763	138127
410	4	10	4-3-10	30	3464	103920
410	4	10	4-6-7-9-11-10	30	3746	112380
410	4	10	4-6-7-9-13-10	30	3759	112770
410	4	10	4-5-8-9-11-10	30	4768	143040
411	4	11	4-6-7-9-11	24	3451	82824
411	4	11	4-3-10-11	24	3759	90216
411	4	11	4-6-7-9-13-10-11	24	4054	97296
411	4	11	4-5-8-9-11	24	4473	107352
412	4	12	4-6-7-9-13-12	16	3705	59280
412	4	12	4-5-12	16	3946	63136
412	4	12	4-3-10-13-12	16	4540	72640
412	4	12	4-6-7-9-11-12	16	4555	72880
413	4	13	4-6-7-9-13	11	3194	35134
413	4	13	4-3-10-13	11	4029	44319
413	4	13	4-5-8-9-13	11	4216	46376
413	4	13	4-6-7-9-11-10-13	11	4311	47421
50	5	0	5-2-0	47	4397	206659
50	5	0	5-2-1-0	47	4489	210983
50	5	0	5-8-9-7-1-0	47	5176	243272
50	5	0	5-4-6-7-1-0	47	5922	278334
51	5	1	5-2-1	8	3143	25144
51	5	1	5-8-9-7-1	8	3830	30640
51	5	1	5-4-6-7-1	8	4576	36608
51	5	1	5-12-13-9-7-1	8	5539	44312
52	5	2	5-2	47	2373	111531
52	5	2	5-8-9-7-1-2	47	4600	216200
52	5	2	5-4-6-7-1-2	47	5346	251262
52	5	2	5-12-13-9-7-1-2	47	6309	296523
53	5	3	5-4-3	2	2509	5018
53	5	3	5-8-9-7-6-4-3	2	5129	10258
53	5	3	5-8-9-11-10-3	2	5723	11446
53	5	3	5-8-9-13-10-3	2	5736	11472
54	5	4	5-4	9	1661	14949
54	5	4	5-8-9-7-6-4	9	4281	38529
54	5	4	5-12-13-9-7-6-4	9	5990	53910
54	5	4	5-2-1-7-6-4	9	6058	54522
56	5	6	5-4-6	4	2466	9864
56	5	6	5-8-9-7-6	4	3476	13904
56	5	6	5-12-13-9-7-6	4	5185	20740
56	5	6	5-2-1-7-6	4	5253	21012
57	5	7	5-8-9-7	11	2598	28578
57	5	7	5-4-6-7	11	3344	36784
57	5	7	5-12-13-9-7	11	4307	47377
57	5	7	5-2-1-7	11	4375	48125
58	5	8	5-8	29	1279	37091
58	5	8	5-12-13-9-8	29	4072	118088
58	5	8	5-4-6-7-9-8	29	4663	135227
58	5	8	5-12-11-9-8	29	4922	142738
59	5	9	5-8-9	4	1821	7284
59	5	9	5-12-13-9	4	3530	14120
59	5	9	5-4-6-7-9	4	4121	16484
59	5	9	5-12-11-9	4	4380	17520
510	5	10	5-8-9-11-10	33	3107	102531
510	5	10	5-8-9-13-10	33	3120	102960
510	5	10	5-12-13-10	33	3361	110913
510	5	10	5-12-11-10	33	3684	121572
511	5	11	5-8-9-11	14	2812	39368
511	5	11	5-12-11	14	3389	47446
511	5	11	5-8-9-13-10-11	14	3415	47810
511	5	11	5-12-13-10-11	14	3656	51184
512	5	12	5-12	17	2285	38845
512	5	12	5-8-9-13-12	17	3066	52122
512	5	12	5-8-9-11-12	17	3916	66572
512	5	12	5-8-9-11-10-13-12	17	4183	71111
513	5	13	5-8-9-13	14	2555	35770
513	5	13	5-12-13	14	2796	39144
513	5	13	5-8-9-11-10-13	14	3672	51408
513	5	13	5-12-11-10-13	14	4249	59486
60	6	0	6-7-1-0	4	3456	13824
60	6	0	6-7-1-2-0	4	4904	19616
60	6	0	6-4-3-0	4	5067	20268
60	6	0	6-4-5-2-0	4	6863	27452
61	6	1	6-7-1	38	2110	80180
61	6	1	6-4-5-2-1	38	5609	213142
61	6	1	6-4-5-8-9-7-1	38	6296	239248
61	6	1	6-4-3-0-1	38	6413	243694
62	6	2	6-7-1-2	44	2880	126720
62	6	2	6-4-5-2	44	4839	212916
62	6	2	6-7-1-0-2	44	5480	241120
62	6	2	6-7-9-8-5-2	44	5849	257356
63	6	3	6-4-3	24	1653	39672
63	6	3	6-7-9-11-10-3	24	5557	133368
63	6	3	6-7-9-13-10-3	24	5570	133680
63	6	3	6-7-9-8-5-4-3	24	5985	143640
64	6	4	6-4	32	805	25760
64	6	4	6-7-9-8-5-4	32	5137	164384
64	6	4	6-7-9-11-10-3-4	32	6405	204960
64	6	4	6-7-9-13-10-3-4	32	6418	205376
65	6	5	6-4-5	46	2466	113436
65	6	5	6-7-9-8-5	46	3476	159896
65	6	5	6-7-9-13-12-5	46	5185	238510
65	6	5	6-7-1-2-5	46	5253	241638
67	6	7	6-7	0	878	0
67	6	7	6-4-5-8-9-7	0	5064	0
67	6	7	6-4-3-10-11-9-7	0	6332	0
67	6	7	6-4-3-10-13-9-7	0	6345	0
68	6	8	6-7-9-8	13	2197	28561
68	6	8	6-4-5-8	13	3745	48685
