01	0	1	0-1	98	1	98
01	0	1	0-5-4-1	98	3	294
02	0	2	0-1-2	148	2	296
02	0	2	0-5-4-1-2	148	4	592
03	0	3	0-1-2-3	17	3	51
03	0	3	0-5-4-3	17	3	51
04	0	4	0-1-4	83	2	166
04	0	4	0-5-4	83	2	166
05	0	5	0-5	131	1	131
05	0	5	0-1-4-5	131	3	393
10	1	0	1-0	56	1	56
10	1	0	1-4-5-0	56	3	168
12	1	2	1-2	130	1	130
12	1	2	1-4-3-2	130	3	390
13	1	3	1-2-3	15	2	30
13	1	3	1-4-3	15	2	30
14	1	4	1-4	86	1	86
14	1	4	1-2-3-4	86	3	258
15	1	5	1-0-5	62	2	124
15	1	5	1-4-5	62	2	124
20	2	0	2-1-0	6	2	12
20	2	0	2-3-4-1-0	6	4	24
21	2	1	2-1	33	1	33
21	2	1	2-3-4-1	33	3	99
23	2	3	2-3	100	1	100
23	2	3	2-1-4-3	100	3	300
24	2	4	2-1-4	61	2	122
24	2	4	2-3-4	61	2	122
25	2	5	2-1-0-5	135	3	405
25	2	5	2-3-4-5	135	3	405
30	3	0	3-2-1-0	125	3	375
30	3	0	3-4-5-0	125	3	375
31	3	1	3-2-1	92	2	184
31	3	1	3-4-1	92	2	184
32	3	2	3-2	47	1	47
32	3	2	3-4-1-2	47	3	141
34	3	4	3-4	62	1	62
34	3	4	3-2-1-4	62	3	186
35	3	5	3-4-5	25	2	50
35	3	5	3-2-1-0-5	25	4	100
40	4	0	4-1-0	89	2	178
40	4	0	4-5-0	89	2	178
41	4	1	4-1	136	1	136
41	4	1	4-5-0-1	136	3	408
42	4	2	4-1-2	138	2	276
42	4	2	4-3-2	138	2	276
43	4	3	4-3	80	1	80
43	4	3	4-1-2-3	80	3	240
45	4	5	4-5	140	1	140
45	4	5	4-1-0-5	140	3	420
50	5	0	5-0	126	1	126
50	5	0	5-4-1-0	126	3	378
51	5	1	5-0-1	73	2	146
51	5	1	5-4-1	73	2	146
52	5	2	5-0-1-2	15	3	45
52	5	2	5-4-3-2	15	3	45
53	5	3	5-4-3	78	2	156
53	5	3	5-0-1-2-3	78	4	312
54	5	4	5-4	45	1	45
54	5	4	5-0-1-4	45	3	135
